timestamp,type,source_ip,source_port,destination_ip,destination_port,protocol,packet_size
1669869838.215067,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869838.226088,IP,172.16.42.226,59718,172.16.42.1,1471,6,1095
1669869838.226376,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869838.226845,IP,172.16.42.226,37722,172.16.42.1,1471,6,1105
1669869838.227318,IP,172.16.42.1,1471,172.16.42.226,43124,6,0
1669869838.239206,IP,172.16.42.1,1471,172.16.42.226,37722,6,173
1669869838.24313,IP,172.16.42.1,1471,172.16.42.226,59718,6,139
1669869838.243501,IP,172.16.42.226,37722,172.16.42.1,1471,6,0
1669869838.243911,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869838.250285,IP,172.16.42.1,1471,172.16.42.226,53092,6,390
1669869838.25134,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869838.251341,IP,172.16.42.226,43124,172.16.42.1,1471,6,0
1669869838.251658,IP,172.16.42.1,1471,172.16.42.226,43124,6,0
1669869838.252076,IP,172.16.42.226,59718,172.16.42.1,1471,6,1088
1669869838.252281,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869838.329224,IP,172.16.42.1,1471,172.16.42.226,59718,6,390
1669869838.378291,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869838.505737,IP,172.16.42.226,45480,35.244.218.227,443,6,0
1669869838.526907,IP,35.244.218.227,443,172.16.42.226,45480,6,0
1669869839.217097,IP,172.16.42.226,59718,172.16.42.1,1471,6,1270
1669869839.217331,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869839.951826,IP,172.16.42.1,1471,172.16.42.226,59718,6,208
1669869840.290744,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869840.31102,IP,172.16.42.226,59718,172.16.42.1,1471,6,1229
1669869840.311258,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869840.51284,IP,162.159.134.234,443,172.16.42.226,60486,6,1441
1669869840.513497,IP,162.159.134.234,443,172.16.42.226,60486,6,1441
1669869840.513738,IP,162.159.134.234,443,172.16.42.226,60486,6,752
1669869840.516191,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869840.541699,IP,162.159.134.234,443,172.16.42.226,60486,6,208
1669869840.545232,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869840.62885,IP,172.16.42.1,1471,172.16.42.226,59718,6,725
1669869840.676334,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869842.324309,IP,162.159.134.234,443,172.16.42.226,60486,6,1441
1669869842.324891,IP,162.159.134.234,443,172.16.42.226,60486,6,514
1669869842.747501,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869843.073691,IP,162.159.134.234,443,172.16.42.226,60486,6,332
1669869843.078453,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869843.084711,IP,162.159.134.234,443,172.16.42.226,60486,6,50
1669869843.092855,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869843.225866,IP,172.16.42.226,59718,172.16.42.1,1471,6,1095
1669869843.2261,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869843.231336,IP,172.16.42.1,1471,172.16.42.226,59718,6,139
1669869843.232138,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869843.32577,IP,99.83.183.187,443,172.16.42.215,38168,6,46
1669869843.329005,IP,172.16.42.215,38168,99.83.183.187,443,6,46
1669869843.40561,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669869843.897831,IP,172.16.42.226,39141,3.134.129.152,123,17,228
1669869843.959086,IP,3.134.129.152,123,172.16.42.226,39141,17,228
1669869844.145441,IP,162.159.134.234,443,172.16.42.226,60486,6,393
1669869844.206269,IP,172.16.42.226,59718,172.16.42.1,1471,6,1270
1669869844.206502,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869844.208038,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869844.924124,IP,172.16.42.1,1471,172.16.42.226,59718,6,208
1669869845.409381,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869845.421174,IP,172.16.42.226,59718,172.16.42.1,1471,6,1229
1669869845.421411,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869845.711237,IP,172.16.42.1,1471,172.16.42.226,59718,6,770
1669869845.762682,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869846.410632,IP,172.16.42.226,34532,142.251.116.100,80,6,112
1669869846.44916,IP,142.251.116.100,80,172.16.42.226,34532,6,127
1669869846.452077,IP,172.16.42.226,34532,142.251.116.100,80,6,0
1669869847.921066,IP,162.159.134.234,443,172.16.42.226,60486,6,325
1669869848.144724,IP,172.16.42.226,59718,172.16.42.1,1471,6,1088
1669869848.144952,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869848.146213,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869848.199792,IP,172.16.42.1,1471,172.16.42.226,59718,6,390
1669869848.200613,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869848.221862,IP,172.16.42.226,59718,172.16.42.1,1471,6,1095
1669869848.222095,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869848.225243,IP,172.16.42.1,1471,172.16.42.226,59718,6,139
1669869848.271985,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869848.444282,IP,172.16.42.226,50700,91.189.91.157,123,17,48
1669869848.531341,IP,91.189.91.157,123,172.16.42.226,50700,17,48
1669869849.196637,IP,172.16.42.226,59718,172.16.42.1,1471,6,1270
1669869849.242273,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869849.872589,IP,172.16.42.1,1471,172.16.42.226,59718,6,208
1669869850.445258,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869850.453112,IP,172.16.42.226,59718,172.16.42.1,1471,6,1229
1669869850.453339,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869850.743296,IP,172.16.42.1,1471,172.16.42.226,59718,6,815
1669869850.816137,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869851.008096,IP,172.16.42.226,34356,35.186.224.47,443,6,43
1669869851.014477,IP,35.186.224.47,443,172.16.42.226,34356,6,0
1669869851.059554,IP,35.186.224.47,443,172.16.42.226,34356,6,40
1669869851.097434,IP,172.16.42.226,34356,35.186.224.47,443,6,0
1669869851.524788,IP,162.159.134.234,443,172.16.42.226,60486,6,236
1669869852.082899,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869852.085684,IP,162.159.134.234,443,172.16.42.226,60486,6,236
1669869852.092288,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869853.232386,IP,172.16.42.226,59718,172.16.42.1,1471,6,1095
1669869853.232624,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869853.234564,IP,172.16.42.226,53092,172.16.42.1,1471,6,1088
1669869853.234816,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869853.243259,IP,172.16.42.1,1471,172.16.42.226,59718,6,139
1669869853.24406,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869853.325329,IP,172.16.42.1,1471,172.16.42.226,53092,6,390
1669869853.326998,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869853.342289,IP,172.16.42.1,1471,172.16.42.226,37722,6,0
1669869853.345203,IP,172.16.42.226,37722,172.16.42.1,1471,6,0
1669869853.610593,IP,172.16.42.226,45480,35.244.218.227,443,6,0
1669869853.623834,IP,35.244.218.227,443,172.16.42.226,45480,6,0
1669869853.860162,IP,172.16.42.226,60646,44.240.84.205,443,6,113
1669869853.860163,IP,172.16.42.226,60646,44.240.84.205,443,6,460
1669869853.900878,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669869853.901827,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669869853.902047,IP,44.240.84.205,443,172.16.42.226,60646,6,46
1669869853.912972,IP,44.240.84.205,443,172.16.42.226,60646,6,576
1669869853.913614,IP,44.240.84.205,443,172.16.42.226,60646,6,38
1669869853.914738,IP,172.16.42.226,60646,44.240.84.205,443,6,0
1669869853.917669,IP,172.16.42.226,60646,44.240.84.205,443,6,42
1669869854.004094,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669869854.208275,IP,172.16.42.226,53092,172.16.42.1,1471,6,1270
1669869854.208512,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869854.25845,IP,13.66.138.105,443,172.16.42.226,44720,6,0
1669869854.304154,IP,172.16.42.226,44720,13.66.138.105,443,6,0
1669869854.846897,IP,162.159.134.234,443,172.16.42.226,60486,6,182
1669869854.888185,IP,172.16.42.1,1471,172.16.42.226,53092,6,208
1669869855.220648,IP,162.159.134.234,443,172.16.42.226,60486,6,238
1669869855.253173,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869855.253174,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869855.253812,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869855.26129,IP,172.16.42.226,53092,172.16.42.1,1471,6,1229
1669869855.261524,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869855.581362,IP,172.16.42.1,1471,172.16.42.226,53092,6,860
1669869856.110268,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869857.971208,IP,172.16.42.226,60486,162.159.134.234,443,6,54
1669869857.988743,IP,162.159.134.234,443,172.16.42.226,60486,6,0
1669869858.058738,IP,162.159.134.234,443,172.16.42.226,60486,6,46
1669869858.059519,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869858.076358,IP,162.159.134.234,443,172.16.42.226,60486,6,1441
1669869858.077025,IP,162.159.134.234,443,172.16.42.226,60486,6,1003
1669869858.078939,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869858.157073,IP,172.16.42.226,53092,172.16.42.1,1471,6,1088
1669869858.15731,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869858.219621,IP,172.16.42.226,59718,172.16.42.1,1471,6,1095
1669869858.219914,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869858.22963,IP,172.16.42.1,1471,172.16.42.226,59718,6,139
1669869858.230384,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869858.269373,IP,172.16.42.1,1471,172.16.42.226,53092,6,390
1669869858.273036,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869859.204527,IP,172.16.42.226,53092,172.16.42.1,1471,6,1270
1669869859.204764,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869859.905282,IP,172.16.42.1,1471,172.16.42.226,53092,6,208
1669869860.361953,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869860.37696,IP,172.16.42.226,53092,172.16.42.1,1471,6,1229
1669869860.377272,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869860.640428,IP,172.16.42.1,1471,172.16.42.226,53092,6,905
1669869860.691497,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869860.711851,IP,162.159.134.234,443,172.16.42.226,60486,6,85
1669869860.750003,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869861.990768,IP,162.159.134.234,443,172.16.42.226,60486,6,228
1669869862.409268,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869863.229674,IP,172.16.42.226,53092,172.16.42.1,1471,6,1095
1669869863.229907,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869863.237431,IP,172.16.42.1,1471,172.16.42.226,53092,6,139
1669869863.238211,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869863.282514,IP,162.159.134.234,443,172.16.42.226,60486,6,359
1669869863.283663,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869864.212946,IP,172.16.42.226,53092,172.16.42.1,1471,6,1270
1669869864.21318,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869864.896421,IP,172.16.42.1,1471,172.16.42.226,53092,6,208
1669869865.390682,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869865.409646,IP,172.16.42.226,53092,172.16.42.1,1471,6,1229
1669869865.409886,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869865.464993,IP,162.159.134.234,443,172.16.42.226,60486,6,291
1669869865.465788,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869865.487675,IP,162.159.134.234,443,172.16.42.226,60486,6,47
1669869865.718757,IP,172.16.42.1,1471,172.16.42.226,53092,6,950
1669869865.948269,IP,172.16.42.226,53816,13.226.237.184,443,6,0
1669869865.94827,IP,172.16.42.226,38806,40.64.128.224,443,6,0
1669869865.948916,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869865.962258,IP,13.226.237.184,443,172.16.42.226,53816,6,0
1669869865.992501,IP,40.64.128.224,443,172.16.42.226,38806,6,0
1669869866.043497,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869866.62073,IP,162.159.134.234,443,172.16.42.226,60486,6,71
1669869867.231466,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869868.162969,IP,172.16.42.226,53092,172.16.42.1,1471,6,1088
1669869868.163187,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869868.219037,IP,172.16.42.226,59718,172.16.42.1,1471,6,1095
1669869868.219256,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869868.223844,IP,172.16.42.1,1471,172.16.42.226,59718,6,139
1669869868.224623,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869868.244887,IP,172.16.42.1,1471,172.16.42.226,53092,6,390
1669869868.24566,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869868.246227,IP,172.16.42.226,59718,172.16.42.1,1471,6,1088
1669869868.298325,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869868.3417,IP,172.16.42.1,1471,172.16.42.226,59718,6,390
1669869868.398355,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869868.446281,IP,172.16.42.1,1471,172.16.42.226,37722,6,0
1669869868.447793,IP,172.16.42.226,37722,172.16.42.1,1471,6,0
1669869868.709709,IP,172.16.42.226,45480,35.244.218.227,443,6,0
1669869868.722319,IP,35.244.218.227,443,172.16.42.226,45480,6,0
1669869869.193332,IP,172.16.42.226,59718,172.16.42.1,1471,6,1270
1669869869.193568,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869869.915817,IP,172.16.42.1,1471,172.16.42.226,59718,6,208
1669869870.096276,IP,162.159.134.234,443,172.16.42.226,60486,6,118
1669869870.397835,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869870.397837,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869870.41644,IP,172.16.42.226,59718,172.16.42.1,1471,6,1229
1669869870.416713,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869870.732142,IP,172.16.42.1,1471,172.16.42.226,59718,6,995
1669869871.256049,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869871.375127,IP,162.159.134.234,443,172.16.42.226,60486,6,266
1669869871.419107,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869873.227524,IP,172.16.42.226,59718,172.16.42.1,1471,6,1095
1669869873.227758,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869873.233218,IP,172.16.42.1,1471,172.16.42.226,59718,6,139
1669869873.233947,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869873.327405,IP,99.83.183.187,443,172.16.42.215,38168,6,46
1669869873.336436,IP,172.16.42.215,38168,99.83.183.187,443,6,46
1669869873.411412,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669869874.085996,IP,162.159.134.234,443,172.16.42.226,60486,6,323
1669869874.204606,IP,172.16.42.226,59718,172.16.42.1,1471,6,1270
1669869874.20484,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869874.206055,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869874.821658,IP,172.16.42.215,39705,3.221.46.196,443,6,33
1669869874.887809,IP,3.221.46.196,443,172.16.42.215,39705,6,31
1669869874.889076,IP,172.16.42.215,39705,3.221.46.196,443,6,0
1669869874.912433,IP,172.16.42.1,1471,172.16.42.226,59718,6,208
1669869875.310314,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869875.324626,IP,172.16.42.226,59718,172.16.42.1,1471,6,1229
1669869875.324854,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869875.618713,IP,172.16.42.1,1471,172.16.42.226,59718,6,1040
1669869876.180797,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869876.324036,IP,162.159.134.234,443,172.16.42.226,60486,6,194
1669869876.334479,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869876.510191,IP,162.159.134.234,443,172.16.42.226,60486,6,102
1669869876.948982,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869878.158766,IP,172.16.42.226,59718,172.16.42.1,1471,6,1088
1669869878.159,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869878.180177,IP,172.16.42.226,34532,142.251.116.100,80,6,0
1669869878.222038,IP,142.251.116.100,80,172.16.42.226,34532,6,0
1669869878.223936,IP,172.16.42.226,53092,172.16.42.1,1471,6,1095
1669869878.224155,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869878.235853,IP,172.16.42.1,1471,172.16.42.226,53092,6,139
1669869878.24082,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869878.30507,IP,172.16.42.1,1471,172.16.42.226,59718,6,390
1669869878.307886,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869878.405154,IP,162.159.134.234,443,172.16.42.226,60486,6,129
1669869878.406092,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869878.605989,IP,162.159.134.234,443,172.16.42.226,60486,6,1441
1669869878.606777,IP,162.159.134.234,443,172.16.42.226,60486,6,1441
1669869878.607339,IP,162.159.134.234,443,172.16.42.226,60486,6,540
1669869879.006746,IP,162.159.134.234,443,172.16.42.226,60486,6,540
1669869879.009535,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869879.010013,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869879.218854,IP,172.16.42.226,59718,172.16.42.1,1471,6,1270
1669869879.219118,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869879.670056,IP,162.159.134.234,443,172.16.42.226,60486,6,160
1669869879.691999,IP,162.159.134.234,443,172.16.42.226,60486,6,241
1669869879.767447,IP,162.159.134.234,443,172.16.42.226,60486,6,1441
1669869879.76794,IP,162.159.134.234,443,172.16.42.226,60486,6,567
1669869879.844337,IP,172.16.42.1,1471,172.16.42.226,59718,6,208
1669869880.021196,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869880.021197,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869880.021197,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869880.02228,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869880.042537,IP,172.16.42.226,59718,172.16.42.1,1471,6,1229
1669869880.042774,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869880.380817,IP,172.16.42.1,1471,172.16.42.226,59718,6,1085
1669869880.814318,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869881.005696,IP,172.16.42.226,34356,35.186.224.47,443,6,43
1669869881.023537,IP,35.186.224.47,443,172.16.42.226,34356,6,0
1669869881.03762,IP,162.159.134.234,443,172.16.42.226,60486,6,131
1669869881.040585,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869881.068674,IP,35.186.224.47,443,172.16.42.226,34356,6,40
1669869881.085674,IP,162.159.134.234,443,172.16.42.226,60486,6,293
1669869881.140862,IP,172.16.42.226,41618,172.16.42.1,53,17,32
1669869881.142559,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869881.142561,IP,172.16.42.226,34356,35.186.224.47,443,6,0
1669869881.163665,IP,172.16.42.1,53,172.16.42.226,41618,17,96
1669869881.168013,IP,172.16.42.226,57236,13.226.228.9,80,6,0
1669869881.176168,IP,13.226.228.9,80,172.16.42.226,57236,6,0
1669869881.178978,IP,172.16.42.226,57236,13.226.228.9,80,6,0
1669869881.179403,IP,172.16.42.226,57236,13.226.228.9,80,6,72
1669869881.197167,IP,13.226.228.9,80,172.16.42.226,57236,6,0
1669869881.197602,IP,13.226.228.9,80,172.16.42.226,57236,6,362
1669869881.197809,IP,13.226.228.9,80,172.16.42.226,57236,6,0
1669869881.198957,IP,172.16.42.226,57236,13.226.228.9,80,6,0
1669869881.199344,IP,172.16.42.226,57236,13.226.228.9,80,6,0
1669869881.20761,IP,13.226.228.9,80,172.16.42.226,57236,6,0
1669869881.886026,IP,162.159.134.234,443,172.16.42.226,60486,6,360
1669869882.385556,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869883.228687,IP,172.16.42.226,59718,172.16.42.1,1471,6,1095
1669869883.228923,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869883.232934,IP,172.16.42.1,1471,172.16.42.226,59718,6,139
1669869883.234658,IP,172.16.42.226,53092,172.16.42.1,1471,6,1088
1669869883.235129,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869883.278308,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869883.304117,IP,172.16.42.226,37722,172.16.42.1,1471,6,0
1669869883.304312,IP,172.16.42.1,1471,172.16.42.226,37722,6,0
1669869883.307898,IP,172.16.42.1,1471,172.16.42.226,53092,6,390
1669869883.308749,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869883.550293,IP,172.16.42.1,1471,172.16.42.226,37722,6,0
1669869883.816828,IP,172.16.42.226,45480,35.244.218.227,443,6,0
1669869883.818766,IP,172.16.42.226,37722,172.16.42.1,1471,6,0
1669869883.840168,IP,35.244.218.227,443,172.16.42.226,45480,6,0
1669869883.92907,IP,172.16.42.226,60646,44.240.84.205,443,6,113
1669869883.929461,IP,172.16.42.226,60646,44.240.84.205,443,6,460
1669869883.971546,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669869883.978773,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669869883.979025,IP,44.240.84.205,443,172.16.42.226,60646,6,46
1669869883.992196,IP,44.240.84.205,443,172.16.42.226,60646,6,576
1669869883.992791,IP,44.240.84.205,443,172.16.42.226,60646,6,38
1669869883.993181,IP,162.159.134.234,443,172.16.42.226,60486,6,399
1669869883.994298,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869883.994774,IP,172.16.42.226,60646,44.240.84.205,443,6,0
1669869883.998005,IP,172.16.42.226,60646,44.240.84.205,443,6,42
1669869884.083981,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669869884.202695,IP,172.16.42.226,53092,172.16.42.1,1471,6,1270
1669869884.202929,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869884.48717,IP,162.159.134.234,443,172.16.42.226,60486,6,80
1669869884.508619,IP,172.16.42.1,1471,172.16.42.226,53092,6,208
1669869884.936084,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869884.936084,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869884.943585,IP,172.16.42.226,53092,172.16.42.1,1471,6,1229
1669869884.943843,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869885.220825,IP,172.16.42.1,1471,172.16.42.226,53092,6,1130
1669869885.270982,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869886.579411,IP,162.159.134.234,443,172.16.42.226,60486,6,337
1669869886.984308,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869888.163545,IP,172.16.42.226,53092,172.16.42.1,1471,6,1088
1669869888.163769,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869888.230022,IP,172.16.42.226,59718,172.16.42.1,1471,6,1095
1669869888.230325,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669869888.236172,IP,172.16.42.1,1471,172.16.42.226,59718,6,139
1669869888.24068,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669869888.244092,IP,172.16.42.1,1471,172.16.42.226,53092,6,390
1669869888.251276,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869888.525457,IP,162.159.134.234,443,172.16.42.226,60486,6,255
1669869889.032034,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869889.218594,IP,172.16.42.226,53092,172.16.42.1,1471,6,1270
1669869889.218831,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869889.959661,IP,172.16.42.1,1471,172.16.42.226,53092,6,208
1669869890.429652,IP,162.159.134.234,443,172.16.42.226,60486,6,191
1669869890.46574,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869890.465742,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869890.473147,IP,172.16.42.226,53092,172.16.42.1,1471,6,1229
1669869890.473377,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869890.744128,IP,172.16.42.1,1471,172.16.42.226,53092,6,1176
1669869890.790054,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869890.892487,IP,162.159.134.234,443,172.16.42.226,60486,6,425
1669869891.387204,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869893.202915,IP,162.159.134.234,443,172.16.42.226,60486,6,94
1669869893.221834,IP,172.16.42.226,53092,172.16.42.1,1471,6,1095
1669869893.222069,IP,172.16.42.1,1471,172.16.42.226,53092,6,0
1669869893.223417,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669869893.227509,IP,172.16.42.1,1471,172.16.42.226,53092,6,139
1669869893.228561,IP,172.16.42.226,53092,172.16.42.1,1471,6,0
1669869893.788941,IP,162.159.134.234,443,172.16.42.226,60486,6,512
1669869894.151934,IP,172.16.42.226,60486,162.159.134.234,443,6,0
